SellerID,GUID,Date,Reference,Customer_Code,Name,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Telephone,Stock_Code,Description,Price_Ex_Vat,Quantity,RepCode,ProductBarCodeID
VILJOEN,0,2026-01-29,IN-431646,P2326,CONTROL INSTRUMENTS (10%) (I),P.O. Box 4489,Polokwane,,EXT MAGNAVIA MAFANEDZA STR STAND NO 21071,015 297 8157/64,FN030,Foxi Nax Mixed 40x75g,216.53,1.0,31,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,FN007,Foxi Nax Spicy Tomato 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,FRIM029,Frimax Onion Rings 50x20g,53.0,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,FRIM030,Frimax Cheese Rings 50x20g,53.0,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,FRIM031,Frimax Prawn Bites 12x125g,229.56,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,MA004,Mageu  Mabele  10x500ml,114.76,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,MA013,Mageu  Mabele 10x1lt,148.23,1.0,18,
VILJOEN,0,2026-01-29,IN-431647,P688,MILLERS BUSINESS ENTERPRISE (PTY)LTD CAD,1 BOTHA STR,MODJADJISKLOOF,,1 BOTHA ST MODJADISKLOOF,072 717 3008,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,FN001,Foxi Nax Cheese 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,FN004,Foxi Nax Salt Vinegar 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,FN007,Foxi Nax Spicy Tomato 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,MA004,Mageu  Mabele  10x500ml,114.76,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,MA013,Mageu  Mabele 10x1lt,148.23,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,SJ200,SJ Ass S/C 24x500ml,356.74,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,SQ202,SQ D/Thick 12x300ml Strawberry,134.78,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,SQ204,SQ D/Thick 12x300ml Toff/Caramel,134.78,1.0,18,
VILJOEN,0,2026-01-29,IN-431648,P1374,SASOL AGATHA  7D,P.O. Box 463,,Tzaneen,Agatha Street  Tzaneen 0850,015 307 7776/4408,WBNEW750,W/B Spring Water Still 12x750ml,99.57,5.0,18,
VILJOEN,0,2026-01-29,IN-431649,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN021,Foxi Nax Beef 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431649,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431649,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431649,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FNP004,Foxi Puffs Spicy Tomato 20x50g,93.48,1.0,18,
VILJOEN,0,2026-01-29,IN-431649,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FRIM029,Frimax Onion Rings 50x20g,53.0,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,FN021,Foxi Nax Beef 40x75g,216.53,2.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,2.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,SWI001,Switch Original 24x500ml,184.35,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,SWI007,Switch Cranberry/Cherry 24x500ml,184.35,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,SWI008,Switch Bok Green Citrus Pine 24x500ml,184.35,1.0,18,
VILJOEN,0,2026-01-29,IN-431650,P1654,SUGARLOAF SENTRA (14  D - I)**,P. O. Box 438,Tzaneen,0850,Cnr Skirving & Claude Wheatley  Tzaneen 0850,015 307 6337/7793,SWI022,Switch Jelly Babies 24x500ml,184.35,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN002,Foxi Nax Beef 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN004,Foxi Nax Salt Vinegar 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN005,Foxi Nax Chicken 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN007,Foxi Nax Spicy Tomato 50x22g,73.04,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN021,Foxi Nax Beef 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431651,P3387,ADAM'S CAFE (CAD),P.O. Box 1013,Duiwelskloof,,2 Peace Street C/O King Edward & Peace Street Tzaneen 0825,015 307 3634,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431652,P3993,MCTAY HOLDINGS PTY LTD t/a FRESHWELL,P.O.BOX 55690,POLOKWANE,,SHOP14 BENDOR SHOPPING CENTRE DE WET RYLAAN POLOKWANE,082 882 1244,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,3,
VILJOEN,0,2026-01-29,IN-431652,P3993,MCTAY HOLDINGS PTY LTD t/a FRESHWELL,P.O.BOX 55690,POLOKWANE,,SHOP14 BENDOR SHOPPING CENTRE DE WET RYLAAN POLOKWANE,082 882 1244,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,3,
VILJOEN,0,2026-01-29,IN-431652,P3993,MCTAY HOLDINGS PTY LTD t/a FRESHWELL,P.O.BOX 55690,POLOKWANE,,SHOP14 BENDOR SHOPPING CENTRE DE WET RYLAAN POLOKWANE,082 882 1244,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,3,
VILJOEN,0,2026-01-29,IN-431652,P3993,MCTAY HOLDINGS PTY LTD t/a FRESHWELL,P.O.BOX 55690,POLOKWANE,,SHOP14 BENDOR SHOPPING CENTRE DE WET RYLAAN POLOKWANE,082 882 1244,FNP003,Foxi Puffs BBQ 20x50g,93.48,1.0,3,
VILJOEN,0,2026-01-29,IN-431653,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,B012871,Maynards Orig W/Gums Disp 24x60G NEW,258.13,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,AIR201,W/R Gum Airwave Men/Euc 30,265.68,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,AIR203,W/R Gum Airwave  B/current 30,265.68,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,AIR205,W/R Gum Airwave  Cher/Men 30,265.68,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,AIR206,W/R Gum Airwaves B/Mint 30,265.68,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,C672215,Stimorol Infinity Mint 1x12,202.61,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,ORB173,Wrigley OTC Orbit Peppermint 30,256.2,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,ORB176,Wrigley OTC Orbit Prof White 30,256.2,1.0,3,
VILJOEN,0,2026-01-29,IN-431654,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,ORB179,Wrigley OTC Orbit Strawberry 30,256.2,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,BR005,Energade Grape 24X500ML,239.56,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,BR030,Energade Zero Blueberry 24X500ML,239.56,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,BR034,Energade Zero Strawberry 24X500ML,239.56,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,QU202,aQuelle Sparkling 6x500ml,32.6,4.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,SWI001,Switch Original 24x500ml,184.35,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,SWI017,Switch Vit C Orange  24x500ml,184.35,1.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,V24LI500,Vita24 Litchi 500ml 1x6 pack,108.1,2.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,V24RB500,Vita24 Red Berry 500ml 1x6 pack,108.1,2.0,3,
VILJOEN,0,2026-01-29,IN-431655,P3748,FISHOF1049CC T/A RETSINI NURSERY (CAD),P O BOX 557,POLOKWANE,,PLOT 52 IVYDALE POLOKWANE,082 561 4479,WBNEW500,W/B Spring Water Still 24x500ml,131.74,3.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,BAB001,Babalas Rescue 24x200ml,448.77,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA001,Mageu  Banana 10x500ml,114.76,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA002,Mageu  Cream  10x500ml,114.76,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA004,Mageu  Mabele  10x500ml,114.76,2.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA010,Mageu  Banana  10x1lt,148.23,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA011,Mageu  Cream  10x1lt,148.23,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,MA013,Mageu  Mabele 10x1lt,148.23,2.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,WBNEW500,W/B Spring Water Still 24x500ml,127.79,2.0,3,
VILJOEN,0,2026-01-29,IN-431656,P1827,SASOL PENINA PARK (3%)(7 D - I)**,P. O. Box 3270,Polokwane,0700,43 Timbavati Street Penina Park Polokwane 0699,015 295 3610,WBNEW750,W/B Spring Water Still 12x750ml,96.58,2.0,3,
VILJOEN,0,2026-01-29,IN-431657,P269,THATCH PALACE SUPERETT(3D EFT),P. O. Box 218,Ladanna,Polokwane,Plot 79 Tweefontein Polokwane 0699,015 289 9553,FN000,Foxi Nax MIX 50x22g,73.04,1.0,2,
VILJOEN,0,2026-01-29,IN-431657,P269,THATCH PALACE SUPERETT(3D EFT),P. O. Box 218,Ladanna,Polokwane,Plot 79 Tweefontein Polokwane 0699,015 289 9553,FN030,Foxi Nax Mixed 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431657,P269,THATCH PALACE SUPERETT(3D EFT),P. O. Box 218,Ladanna,Polokwane,Plot 79 Tweefontein Polokwane 0699,015 289 9553,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",113.04,4.0,2,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,FRIM008,Frimax PC Creamy Cheddar 48x30g,187.82,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,FRIM013,Frimax PC Fried Chicken 24x125g,326.61,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB10951,Bkrs Toppers Choc 12x125g,114.5,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB10955,Bkrs Toppers Van 12x125g,114.5,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB10957,Bkrs Toppers Custard 12x125g,114.5,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB10969,Bkrs Toppers Choc/Mint 12x125g,114.5,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB17393,Bkrs Toppers Lemon 12x125g,114.5,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,NB17484,Bkrs Choco O Break 15x125g,191.0,1.0,3,
VILJOEN,0,2026-01-29,IN-431658,P026,QADC MHANZA (7D C),40 Limpopo Street,Shop 4 & 5,Peninapark,40 Limpopo Street/Shop 4 en 5 Penina Park Polokwane 0699,072 886 0064,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",107.39,2.0,3,
VILJOEN,0,2026-01-29,IN-431659,P2411,FAST TOOLS (Pty) Ltd (CAD),P.O. Box 1930,,Polokwane,76 Landdros Maree Street  Polokwane 0699,015 297 2245,SWI008,Switch Bok Green Citrus Pine 24x500ml,184.35,1.0,1,
VILJOEN,0,2026-01-29,IN-431659,P2411,FAST TOOLS (Pty) Ltd (CAD),P.O. Box 1930,,Polokwane,76 Landdros Maree Street  Polokwane 0699,015 297 2245,SWI017,Switch Vit C Orange  24x500ml,184.35,1.0,1,
VILJOEN,0,2026-01-29,IN-431659,P2411,FAST TOOLS (Pty) Ltd (CAD),P.O. Box 1930,,Polokwane,76 Landdros Maree Street  Polokwane 0699,015 297 2245,SWI040,Biogen Goji Berry/Blood Orange 24x500ml,184.35,1.0,1,
VILJOEN,0,2026-01-29,IN-431660,P3962,MEATWORLD POLOKWANE (PTY)LTD 30D CURRENT,THE GREENERY,54 OOST STR,POLOKWANE,THE GREENERY 54 OOST STREET POLOKWANE,072 221 8418,FN021,Foxi Nax Beef 40x75g,216.53,1.0,1,
VILJOEN,0,2026-01-29,IN-431660,P3962,MEATWORLD POLOKWANE (PTY)LTD 30D CURRENT,THE GREENERY,54 OOST STR,POLOKWANE,THE GREENERY 54 OOST STREET POLOKWANE,072 221 8418,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,1,
VILJOEN,0,2026-01-29,IN-431660,P3962,MEATWORLD POLOKWANE (PTY)LTD 30D CURRENT,THE GREENERY,54 OOST STR,POLOKWANE,THE GREENERY 54 OOST STREET POLOKWANE,072 221 8418,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,1,
VILJOEN,0,2026-01-29,IN-431661,P3138,DYNAMIC KHOLO T/A,ENCO FILLING STATION(3 D - I),P.O. Box 55547,Polokwane,80 Vermikeliet Street Annandale Polokwane 0699,015 293 2365 Petro,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431661,P3138,DYNAMIC KHOLO T/A,ENCO FILLING STATION(3 D - I),P.O. Box 55547,Polokwane,80 Vermikeliet Street Annandale Polokwane 0699,015 293 2365 Petro,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431661,P3138,DYNAMIC KHOLO T/A,ENCO FILLING STATION(3 D - I),P.O. Box 55547,Polokwane,80 Vermikeliet Street Annandale Polokwane 0699,015 293 2365 Petro,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431662,P3280,BAY BREEZE TRADING 541cc t/a 7 ELEVEN,P.O. Box 2789,149 MARSHALL STREET,POLOKWANE,c/o Marshall & 149 Dorp Street  Polokwane 0699,015 291 1620,FN021,Foxi Nax Beef 40x75g,216.52,2.0,2,
VILJOEN,0,2026-01-29,IN-431662,P3280,BAY BREEZE TRADING 541cc t/a 7 ELEVEN,P.O. Box 2789,149 MARSHALL STREET,POLOKWANE,c/o Marshall & 149 Dorp Street  Polokwane 0699,015 291 1620,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431662,P3280,BAY BREEZE TRADING 541cc t/a 7 ELEVEN,P.O. Box 2789,149 MARSHALL STREET,POLOKWANE,c/o Marshall & 149 Dorp Street  Polokwane 0699,015 291 1620,FN025,Foxi Nax BBQ 40x75g,216.52,2.0,2,
VILJOEN,0,2026-01-29,IN-431662,P3280,BAY BREEZE TRADING 541cc t/a 7 ELEVEN,P.O. Box 2789,149 MARSHALL STREET,POLOKWANE,c/o Marshall & 149 Dorp Street  Polokwane 0699,015 291 1620,FN026,Foxi Nax Spicy Tomato 40x75g,216.53,1.0,2,
VILJOEN,0,2026-01-29,IN-431663,P2239,TZANEEN FUEL (PTY)LTD 14 DAYS,P.O. Box 1834,Tzaneen,,C/O Hospital Road & R71  Tzaneen 0850,015 307 2490,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431663,P2239,TZANEEN FUEL (PTY)LTD 14 DAYS,P.O. Box 1834,Tzaneen,,C/O Hospital Road & R71  Tzaneen 0850,015 307 2490,FN025,Foxi Nax BBQ 40x75g,216.53,1.0,18,
VILJOEN,0,2026-01-29,IN-431663,P2239,TZANEEN FUEL (PTY)LTD 14 DAYS,P.O. Box 1834,Tzaneen,,C/O Hospital Road & R71  Tzaneen 0850,015 307 2490,QU201,aQuelle Still 6x500ml,32.6,4.0,18,
VILJOEN,0,2026-01-29,IN-431663,P2239,TZANEEN FUEL (PTY)LTD 14 DAYS,P.O. Box 1834,Tzaneen,,C/O Hospital Road & R71  Tzaneen 0850,015 307 2490,QU202,aQuelle Sparkling 6x500ml,32.6,4.0,18,
VILJOEN,0,2026-01-29,IN-431663,P2239,TZANEEN FUEL (PTY)LTD 14 DAYS,P.O. Box 1834,Tzaneen,,C/O Hospital Road & R71  Tzaneen 0850,015 307 2490,QU301,aQuelle Still 6x750ml,50.4,11.0,18,
